epoch,train_loss,train_mi,train_reg,train_jac_loss,val_loss,val_mi,val_reg,val_jac_loss,val_ncc,lr,train_dice_loss,val_dice_loss
117,-0.2691712377071381,-0.308075257062912,0.16464534920454024,0.0001228495741088409,-0.25295281959207433,-0.2963354336588006,0.1930872131335108,0.00015659638972321868,0.654542110468212,0.00029406390600870296,0.005913525581359863,0.0046868732101038885
118,-0.26728049576282503,-0.30588113617897034,0.16430645245313644,0.00011758268273842986,-0.25454188883304596,-0.29435609516344574,0.1776994027589497,0.00013051839864362447,0.636813339434172,0.0002933910557123503,0.005680559635162353,0.004209066692151521
119,-0.2698933211565018,-0.3086436586380005,0.16472512918710708,0.000122992734231957,-0.2523347939315595,-0.29305339800684077,0.18035782873630524,0.00014719207971019817,0.6301614108838534,0.0002926829491861254,0.005743815422058106,0.004573442434009753
120,-0.26996652674674987,-0.30874873340129855,0.16526848781108855,0.00011957822793374362,-0.25444330824048894,-0.2949590839837727,0.1744083550415541,0.00014328520410344936,0.6451298939554315,0.000291939761144718,0.00566871976852417,0.005562459167681243
121,-0.27160669946670535,-0.3106478636264801,0.1662827777862549,0.00012035470506089042,-0.25536099389979716,-0.29170186974500356,0.1576695630424901,9.031243347348401e-05,0.6371152024520071,0.0002911616749586567,0.005724431037902832,0.004761802522759689
122,-0.267744877576828,-0.30649051570892333,0.16466943562030792,0.00011747396035207203,-0.2546542969189192,-0.29391785750263616,0.1785117866177308,0.00012129421807721404,0.6325716344933761,0.00029034888260906516,0.005753014087677002,0.0035005525538795873
123,-0.2698615198135376,-0.30875892412662503,0.16596183317899704,0.0001268452724762028,-0.2552051842212677,-0.2932384304310146,0.16783364548494942,0.00014089447138662523,0.6352954632357547,0.00028950158464029354,0.005641613006591797,0.004396065285331325
124,-0.2695890190601349,-0.30851497435569764,0.16562803477048874,0.00011909243561603943,-0.2543496497367558,-0.29236587489906113,0.1694665268847817,0.00012008883583659649,0.6374906238756681,0.0002886199901104373,0.005740801334381104,0.004062878458123458
125,-0.27108298194408414,-0.30996464693546294,0.16554805332422257,0.00012099109537302866,-0.2554794149963479,-0.2965634755398098,0.17932272388746864,0.000146463672392297,0.6423093017778898,0.00028770431653975514,0.005711556911468506,0.005146286989513196
126,-0.2706629617214203,-0.3097435690164566,0.1667280762195587,0.0001241250507409859,-0.2548774872955523,-0.29571246630267095,0.17496558827789208,0.00013966846764608483,0.6412446279274789,0.00028675478985699905,0.0056729292869567875,0.005772025961624949
127,-0.2700270153284073,-0.3089439865350723,0.16602847504615784,0.00012235680644153034,-0.2556868148477454,-0.29657664659776184,0.17577760235259407,0.00012761400581726585,0.6430896520614624,0.0002857716443436699,0.005650098323822021,0.0056705035661396225
128,-0.2707999576330185,-0.3101154669523239,0.1665181781053543,0.0001234444578185503,-0.25585430233102097,-0.29477073722764063,0.17022371841104408,0.0001228958730950437,0.6346010753982946,0.000284755122576212,0.005950150966644287,0.004810242276442678
129,-0.26818255591392515,-0.3069866962432861,0.1651150735616684,0.00012480057874927298,-0.25576460988898025,-0.2940098188425365,0.1708869518418061,0.00011905520324561574,0.6434146856006823,0.00028370547536616097,0.005718724727630615,0.004008293151855469
130,-0.2708681243658066,-0.30986525428295136,0.1666787320971489,0.00012905192275320588,-0.25581977320344823,-0.2941054827288577,0.16732617193146757,0.00013495626636109877,0.6394578720393934,0.00028262296169825966,0.005596857070922851,0.004752996720765766
131,-0.2706624079942703,-0.3097447601556778,0.16631417000293733,0.0001252539095294196,-0.2558554387406299,-0.2955226027651837,0.16980978924977153,0.00013461827994002592,0.6389807995996977,0.00028150784866655756,0.0057568917274475094,0.005637896688360917
132,-0.2691573926210403,-0.3079542217254639,0.16521791017055512,0.0001221616341281333,-0.2564123304266679,-0.2961825469606801,0.17467304358356878,0.00015277555537881869,0.6402639213361239,0.0002803604114085096,0.005692165851593017,0.0047592238376015115
133,-0.27142285442352293,-0.3106657531261444,0.16708798480033873,0.00012745849231578178,-0.2557407680310701,-0.2981118136330655,0.1831022948026657,0.00015911002437381908,0.6442327969952634,0.00027918093303708956,0.005761571884155273,0.0056710305966829
134,-0.26887564885616305,-0.30799117422103883,0.16637565106153487,0.00013425238985291798,-0.2548664635733554,-0.29824414221864,0.18674728195918233,0.0001741274632207167,0.6490172304605183,0.0002779697045709368,0.005773271083831787,0.005941155709718403
